0.000000,0.068060,0.034282,0.103978
9.999756,0.032467,0.056985,0.111066
20.000000,-0.045898,0.058490,0.113306
29.999756,-0.117121,0.038035,0.107839
40.000000,-0.146210,0.000403,0.132535
49.999756,-0.170395,-0.004204,0.173422
60.000000,-0.170624,0.001747,0.168187
69.999756,-0.129739,0.012188,0.129336
80.000000,-0.035495,0.057633,0.071265
89.999756,0.100016,0.067855,0.007470
100.000000,0.186215,0.088666,-0.107731
109.999756,0.200737,0.113311,-0.191292
120.000000,0.159846,0.121730,-0.195350
129.999756,0.112005,0.141419,-0.168102
140.000000,0.086342,0.135708,-0.070714
149.999756,0.110059,0.191558,0.077449
160.000000,0.300996,0.237347,0.238530
169.999756,0.515126,0.304850,0.425087
180.000000,0.749661,0.402259,0.558294
189.999756,1.062556,0.505595,0.753673
200.000000,1.401214,0.609019,0.866998
209.999756,1.668130,0.700676,0.770225
220.000000,2.080401,0.851713,0.721340
229.999756,2.628276,0.973488,0.796947
240.000000,3.163882,1.024107,0.906235
249.999756,3.446572,1.040181,0.896460
260.000000,3.672949,1.105864,0.736495
269.999756,4.048983,1.222332,0.443279
280.000000,4.448758,1.405953,0.161171
289.999756,4.682484,1.421553,0.190794
300.000000,4.472053,1.125918,0.471212
309.999756,3.818572,0.731589,0.703704
320.000000,2.925992,0.408466,0.792995
329.999756,2.020472,0.182053,0.634297
340.000000,1.361338,0.038818,0.393906
349.999756,0.952583,-0.159809,0.009454
360.000000,0.275118,-0.569012,-0.492351
369.999756,-0.930095,-1.066929,-1.164761
380.000000,-2.241692,-1.466174,-1.901058
389.999756,-3.309932,-1.740344,-2.405719
400.000000,-3.876896,-1.802490,-2.506215
409.999756,-3.740204,-1.746854,-2.149852
420.000000,-3.151167,-1.797496,-1.438797
429.999756,-2.617938,-1.888732,-0.707074
440.000000,-2.320060,-1.957798,-0.093234
449.999756,-2.243624,-2.025279,0.399858
460.000000,-2.438547,-2.047701,0.693986
469.999756,-2.780402,-2.012759,0.735706
480.000000,-2.982499,-1.918201,0.602279
489.999756,-2.938142,-1.790289,0.421710
500.000000,-2.772237,-1.690251,0.301965
509.999756,-2.614745,-1.650291,0.183515
520.000000,-2.383095,-1.688315,-0.086311
529.999756,-2.077877,-1.687843,-0.407066
540.000000,-1.895086,-1.553360,-0.516894
549.999756,-1.753167,-1.466274,-0.357975
560.000000,-1.578658,-1.506292,-0.111576
569.999756,-1.513499,-1.542870,0.062800
580.000000,-1.577118,-1.565034,0.074625
589.999756,-1.815490,-1.598325,-0.063545
600.000000,-2.164007,-1.612728,-0.322914
609.999756,-2.371508,-1.623481,-0.616823
620.000000,-2.411114,-1.664621,-0.833057
629.999756,-2.368112,-1.749637,-0.917640
640.000000,-2.292742,-1.805547,-0.851722
649.999756,-2.102396,-1.768972,-0.755029
660.000000,-1.849831,-1.693392,-0.732857
669.999756,-1.607488,-1.683290,-0.754629
680.000000,-1.345495,-1.624672,-0.788047
689.999756,-0.950576,-1.505862,-0.789974
700.000000,-0.442277,-1.392460,-0.662886
709.999756,0.295120,-1.153521,-0.295284
720.000000,1.255202,-0.870405,0.302618
729.999756,1.962314,-0.699588,0.940773
740.000000,2.071543,-0.514353,1.302168
749.999756,1.662950,-0.365409,1.362168
760.000000,0.970466,-0.280049,1.196449
769.999756,0.432016,-0.142245,0.835113
780.000000,0.292802,-0.034706,0.437792
789.999756,0.806810,0.065914,0.208494
800.000000,1.770135,0.295272,0.274968
809.999756,2.726106,0.459435,0.587931
820.000000,3.217512,0.552502,0.855118
829.999756,3.206614,0.677017,0.936295
840.003418,2.621530,0.728523,0.839258
850.003418,1.588865,0.809938,0.556599
860.003418,0.720276,0.810840,0.243039
870.003418,0.266366,0.742889,0.120652
880.003418,0.329001,0.711281,0.245773
890.003418,0.905832,0.801669,0.441447
900.003418,1.558163,0.853345,0.570886
910.003418,2.007872,0.872281,0.540955
920.003418,2.142350,0.842176,0.378257
930.003418,1.889362,0.769452,0.112542
940.003418,1.322254,0.681687,-0.189368
950.003418,0.756593,0.615442,-0.391285
960.003418,0.394711,0.568025,-0.440656
970.003418,0.216184,0.517083,-0.367513
980.003418,0.198884,0.475793,-0.173291
990.003418,0.418068,0.439257,0.060778
1000.003418,0.751780,0.438630,0.213229
1010.003418,0.958637,0.445366,0.248054
1020.003418,0.882120,0.412148,0.237201
1030.003418,0.713260,0.344419,0.222550
1040.003418,0.363084,0.249246,0.188189
1050.003418,0.048611,0.175032,0.131996
1060.003418,-0.136074,0.118525,0.075539
1070.003418,-0.268880,0.057107,-0.016092
1080.003418,-0.299691,0.026889,-0.118085
1090.003418,-0.174276,0.046595,-0.143465
1100.003418,0.036516,0.064191,-0.080108
1110.003418,0.265272,0.069625,-0.021807
1120.003418,0.430278,0.051911,-0.013014
1130.003418,0.376907,0.003230,-0.078156
1140.003418,0.077563,-0.050352,-0.167680
1150.003418,-0.237929,-0.091323,-0.151340
1160.003418,-0.387697,-0.112978,-0.013509
1170.003418,-0.423376,-0.105320,0.175191
1180.003418,-0.381699,-0.086546,0.300541
1190.003418,-0.305719,-0.097995,0.277411
1200.003418,-0.270357,-0.097663,0.188058
1210.003418,-0.228821,-0.067920,0.128749
1220.003418,-0.195295,-0.053495,0.093404
1230.003418,-0.249218,-0.043922,0.083972
1240.003418,-0.232592,-0.028182,0.084887
1250.003418,-0.213919,-0.014631,0.104592
1260.003418,-0.227538,-0.018771,0.126151
1270.003418,-0.209547,-0.027406,0.148963
