0.000000,-0.040531,0.038726,-0.069904
10.000000,0.192804,0.021359,0.001666
20.000000,0.297163,0.026648,0.042601
30.000000,0.222579,0.051929,0.045295
40.000000,0.072378,0.036742,0.025977
50.000000,-0.057123,-0.020645,0.083908
60.000000,-0.138695,-0.049644,0.209419
70.000000,-0.144182,-0.042577,0.267483
80.000000,-0.132062,-0.024268,0.204428
90.000000,-0.165113,-0.032368,0.008242
100.000000,-0.241757,-0.072264,-0.197002
110.000000,-0.296566,-0.094926,-0.319739
119.999512,-0.334338,-0.104311,-0.337031
130.000000,-0.394470,-0.115524,-0.284423
140.000000,-0.485505,-0.158595,-0.224100
150.000000,-0.721625,-0.252456,-0.226136
159.999512,-1.180072,-0.359186,-0.192874
170.000000,-1.746022,-0.478264,-0.048035
180.000000,-2.315702,-0.669525,0.148705
190.000000,-2.991190,-0.838068,0.529664
199.999512,-3.641490,-1.033275,0.839880
210.000000,-4.037474,-1.306689,0.718849
220.000000,-3.761399,-1.452806,0.471156
230.000000,-2.503434,-1.373061,0.197378
239.999512,-1.163201,-1.153263,-0.075394
250.000000,-0.280434,-0.936510,-0.343586
260.000000,0.012361,-0.801954,-0.811731
270.000000,-0.216214,-0.789329,-1.358019
279.999512,-0.860001,-0.939633,-1.649619
290.000000,-1.750081,-1.192846,-1.664486
300.000000,-2.439258,-1.335798,-1.528861
310.000000,-2.438736,-1.415842,-1.452545
319.999512,-1.560845,-1.318547,-1.156201
330.000000,0.007006,-1.203232,-0.576502
340.000000,1.718644,-0.968141,0.064950
350.000000,3.748625,-0.498131,0.503669
359.999512,5.389943,0.052862,0.594787
370.000000,6.078064,0.531151,0.466818
380.000000,5.949983,0.764620,0.286010
390.000000,5.100704,0.789665,0.125138
399.999512,3.908821,0.794342,-0.112011
410.000000,3.011208,0.786502,-0.250518
420.000000,2.757610,0.895724,-0.112250
430.000000,3.097981,1.111655,0.239849
439.999512,3.696795,1.350811,0.663369
450.000000,4.108450,1.501617,0.944571
460.000000,4.262703,1.557311,1.115799
470.000000,4.307858,1.488500,1.101731
479.999512,4.330161,1.346750,0.809123
490.000000,4.224191,1.166607,0.231955
500.000000,3.870459,0.916236,-0.633719
510.000000,3.163440,0.633737,-1.417387
519.999512,2.385015,0.353659,-1.675885
530.000000,1.701919,0.074623,-1.424537
540.000000,1.197292,-0.179145,-1.085889
550.000000,0.829617,-0.379587,-0.853992
559.999512,0.420655,-0.521344,-0.785336
570.000000,-0.207805,-0.712351,-0.829636
580.000000,-0.944773,-0.909145,-0.851515
590.000000,-1.463371,-1.032030,-0.728960
599.999512,-1.625665,-1.117988,-0.515459
610.000000,-1.528040,-1.160534,-0.286270
620.000000,-1.331997,-1.137341,-0.091036
630.000000,-1.258500,-1.073775,0.009016
639.999512,-1.314844,-0.989961,0.074569
650.000000,-1.394792,-0.920861,0.119353
660.000000,-1.504031,-0.862129,0.136858
670.000000,-1.626399,-0.785071,0.183393
679.999512,-1.718122,-0.734821,0.166976
690.000000,-1.785691,-0.702286,0.083249
700.000000,-1.810145,-0.624172,0.127599
710.000000,-1.690196,-0.522289,0.312761
719.999512,-1.420345,-0.443979,0.494438
730.000000,-1.126978,-0.403134,0.585996
740.000000,-0.911714,-0.382799,0.538151
750.000000,-0.835930,-0.369757,0.351184
759.999512,-0.853030,-0.320305,0.104032
770.000000,-0.838469,-0.237817,-0.119566
780.000000,-0.760497,-0.180464,-0.205815
790.000000,-0.737786,-0.151638,-0.153280
799.999512,-0.713472,-0.128817,-0.033733
810.000000,-0.683718,-0.139165,0.047020
820.000000,-0.680395,-0.164847,0.016561
830.000000,-0.632765,-0.137773,-0.036368
839.999512,-0.362466,-0.053298,0.009040
850.000000,0.043280,-0.028058,0.085989
860.000000,0.190948,-0.035264,0.035841
870.000000,0.115569,-0.018761,-0.094695
879.999512,0.038415,0.033493,-0.212829
890.000000,0.010868,0.040120,-0.208173
900.000000,0.000489,-0.002241,-0.171213
910.000000,-0.065448,-0.022404,-0.052581
919.999512,-0.082379,0.016265,0.084420
930.000000,-0.030139,0.001916,0.048916
940.000000,0.051839,-0.004188,-0.074847
950.000000,0.088216,0.001480,-0.123011
959.999512,0.070485,0.000238,-0.125635
970.000000,0.067299,0.063891,0.040859
980.000000,0.160649,0.119187,0.227708
990.000000,0.219216,0.104055,0.273199
999.999512,0.195005,0.129407,0.193861
1010.000000,0.209906,0.156115,0.129152
1020.000000,0.219684,0.141694,0.061010
1030.000000,0.240141,0.180312,0.005860
1039.999512,0.208925,0.174448,-0.061147
1050.000000,0.143406,0.142482,-0.042617
1060.000000,0.032879,0.065232,0.002433
1070.000000,-0.066209,0.001213,0.059878
1079.999512,-0.084107,0.002526,0.076409
1090.000000,-0.049929,0.023471,0.039581
1100.000000,0.025189,0.034963,-0.014953
1110.000000,0.203791,0.023394,0.025770
1119.999512,0.336356,-0.017427,0.064975
1130.000000,0.260229,-0.007735,0.072257
1140.000000,0.099951,0.005685,0.051614
1150.000000,-0.027025,0.010552,0.025076
1159.999512,-0.102655,0.014769,0.033594
1170.000000,-0.065095,-0.005682,0.051446
1180.000000,-0.006492,-0.042880,0.043174
1190.000000,-0.009685,-0.016652,0.058649
1199.999512,0.002174,-0.000214,0.075914
1210.000000,0.089731,-0.008723,0.039209
1220.000000,0.147590,-0.016010,-0.023585
1230.000000,0.141907,0.004145,-0.049204
1239.999512,0.066768,0.034987,-0.046555
1250.000000,-0.043381,0.040639,-0.054340
1260.000000,-0.145059,0.032906,-0.077607
1270.000000,-0.151819,0.030820,-0.076973
